FileRowNum,Type,Status,DatabaseID,ErrorMsg,ProcessedAt
258,Create new chemical,success,c3ca4208-5a02-4a37-a913-62e96a63f3a9,,2025-05-14T16:11:55-07:00
259,Create new chemical,success,fd612fef-f343-4001-b677-4e52e6807c60,,2025-05-14T16:11:55-07:00
260,Create new chemical,success,a689875a-acfe-4dc6-bc9c-a8443583e8d0,,2025-05-14T16:11:55-07:00
261,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name diethylene glycol dibutyl ether already exists
",2025-05-14T16:11:55-07:00
262,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name diethylene glycol dibutyl ether already exists
",2025-05-14T16:11:55-07:00
263,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name diethylene glycol dibutyl ether already exists
",2025-05-14T16:11:55-07:00
264,Create new chemical,success,7cb758a5-a09d-46d1-8b74-b9b265a650b2,,2025-05-14T16:11:55-07:00
265,Create new chemical,success,9a1e60c1-e200-4295-ba46-5cc048dcd989,,2025-05-14T16:11:56-07:00
266,Create new chemical,success,037bf8ac-3094-4333-a47c-4724d2e07489,,2025-05-14T16:11:56-07:00
267,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name dimethyl carbonate already exists
",2025-05-14T16:11:56-07:00
268,Create new chemical,success,80c84d34-473f-4731-b39b-13a0ab65e88d,,2025-05-14T16:11:56-07:00
269,Create new chemical,success,301f1f89-d6d5-4d45-b661-e34177df3815,,2025-05-14T16:11:56-07:00
270,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name dimethyl sulfoxide-d6 already exists
",2025-05-14T16:11:56-07:00
271,Validate row,missing required fields,,missing recipe title,2025-05-14T16:11:56-07:00
272,Create new chemical,success,2fadc3b5-4fcc-4374-a8c5-1c0eb9b45e0e,,2025-05-14T16:11:56-07:00
273,Validate row,missing required fields,,missing recipe title,2025-05-14T16:11:56-07:00
274,Validate row,missing required fields,,missing recipe title,2025-05-14T16:11:56-07:00
275,Create new chemical,success,60992498-8a8c-4b3e-8cde-bea849d4c6ad,,2025-05-14T16:11:56-07:00
276,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name conductor paste already exists
",2025-05-14T16:11:56-07:00
277,Validate row,missing required fields,,missing recipe title,2025-05-14T16:11:56-07:00
278,Create new chemical,success,0dbf50a3-372c-43bf-8eb8-2808876230e0,,2025-05-14T16:11:56-07:00
279,Create new chemical,success,485eceda-5693-4880-a6b1-8d0517b42694,,2025-05-14T16:11:57-07:00
280,Validate row,missing required fields,,missing recipe title,2025-05-14T16:11:57-07:00
281,Validate row,missing required fields,,missing recipe title,2025-05-14T16:11:57-07:00
282,Validate row,missing required fields,,missing recipe title,2025-05-14T16:11:57-07:00
283,Validate row,missing required fields,,missing recipe title,2025-05-14T16:11:57-07:00
284,Validate row,missing required fields,,missing recipe title,2025-05-14T16:11:57-07:00
285,Validate row,missing required fields,,missing recipe title,2025-05-14T16:11:57-07:00
286,Validate row,missing required fields,,missing recipe title,2025-05-14T16:11:57-07:00
287,Validate row,missing required fields,,missing recipe title,2025-05-14T16:11:57-07:00
288,Validate row,missing required fields,,missing recipe title,2025-05-14T16:11:57-07:00
289,Validate row,missing required fields,,missing recipe title,2025-05-14T16:11:57-07:00
290,Validate row,missing required fields,,missing recipe title,2025-05-14T16:11:57-07:00
291,Validate row,missing required fields,,missing recipe title,2025-05-14T16:11:57-07:00
292,Validate row,missing required fields,,missing recipe title,2025-05-14T16:11:57-07:00
293,Validate row,missing required fields,,missing recipe title,2025-05-14T16:11:57-07:00
294,Validate row,missing required fields,,missing recipe title,2025-05-14T16:11:57-07:00
295,Validate row,missing required fields,,missing recipe title,2025-05-14T16:11:57-07:00
296,Validate row,missing required fields,,missing recipe title,2025-05-14T16:11:57-07:00
297,Validate row,missing required fields,,missing recipe title,2025-05-14T16:11:57-07:00
298,Validate row,missing required fields,,missing recipe title,2025-05-14T16:11:57-07:00
299,Create new chemical,success,9bb2d713-cfaa-4120-bda0-707721ab3ac0,,2025-05-14T16:11:57-07:00
300,Validate row,missing required fields,,missing recipe title,2025-05-14T16:11:57-07:00
301,Create new chemical,success,cbb5a9e4-943b-40dc-8196-7f2bfd8b5e4e,,2025-05-14T16:11:57-07:00
302,Create new chemical,success,3984e885-4619-4f30-b220-7d994f9c7dc5,,2025-05-14T16:11:57-07:00
303,Create new chemical,success,b2c0e81d-9abd-4c65-89ed-ab22cec61a54,,2025-05-14T16:11:57-07:00
304,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name ethoxyacetic acid already exists
",2025-05-14T16:11:57-07:00
305,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name ethoxyacetic acid already exists
",2025-05-14T16:11:57-07:00
306,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name ethoxyacetic acid already exists
",2025-05-14T16:11:57-07:00
307,Create new chemical,success,af3b133a-809f-4515-9fac-3892197a87b1,,2025-05-14T16:11:57-07:00
308,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name ethyl acetate already exists
",2025-05-14T16:11:57-07:00
309,Create new chemical,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:58-07:00
310,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:58-07:00
311,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:58-07:00
312,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:58-07:00
313,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:58-07:00
314,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:58-07:00
315,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:58-07:00
316,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:58-07:00
317,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:58-07:00
318,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:58-07:00
319,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:58-07:00
320,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:58-07:00
321,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:58-07:00
322,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:58-07:00
323,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:58-07:00
324,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:58-07:00
325,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:58-07:00
326,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:58-07:00
327,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:58-07:00
328,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:58-07:00
329,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:58-07:00
330,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:59-07:00
331,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:59-07:00
332,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:59-07:00
333,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:59-07:00
334,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:59-07:00
335,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:59-07:00
336,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:59-07:00
337,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:59-07:00
338,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:59-07:00
339,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:59-07:00
340,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:59-07:00
341,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:59-07:00
342,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:59-07:00
343,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:59-07:00
344,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:59-07:00
345,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:59-07:00
346,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:59-07:00
347,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:59-07:00
348,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:59-07:00
349,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:59-07:00
350,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:59-07:00
351,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:59-07:00
352,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:11:59-07:00
353,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:12:00-07:00
354,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:12:00-07:00
355,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:12:00-07:00
356,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:12:00-07:00
357,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:12:00-07:00
358,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:12:00-07:00
359,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:12:00-07:00
360,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:12:00-07:00
361,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:12:00-07:00
362,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:12:00-07:00
363,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:12:00-07:00
364,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:12:00-07:00
365,Check if chemical already exists,success,a22c69c5-de52-4de1-b612-6175c69126ec,,2025-05-14T16:12:00-07:00
366,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:00-07:00
367,Create new chemical,success,d44b97ee-d562-4390-972f-85dc85a07e4b,,2025-05-14T16:12:00-07:00
368,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:00-07:00
369,Create new chemical,success,24fb27a0-0f46-4f99-80a9-1445fbd40b35,,2025-05-14T16:12:00-07:00
370,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:00-07:00
371,Create new chemical,success,84655c4f-ba6a-47f2-8802-ce53bb723079,,2025-05-14T16:12:00-07:00
372,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name poly-(ethylene vinylacetate) copolymer already exists
",2025-05-14T16:12:01-07:00
373,Create new chemical,success,a2c7067f-6bc1-4559-b89e-c4c57083d954,,2025-05-14T16:12:01-07:00
374,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name Extran 300 Detergent already exists
",2025-05-14T16:12:01-07:00
375,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name Extran 300 Detergent already exists
",2025-05-14T16:12:01-07:00
376,Create new chemical,success,2374ea49-371e-4f2c-9b16-0712fdbd71f2,,2025-05-14T16:12:01-07:00
377,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:01-07:00
378,Create new chemical,success,8d12eb90-db7e-4466-b000-ead4162efd18,,2025-05-14T16:12:01-07:00
379,Create new chemical,success,434028b4-1d18-4eb8-aa5b-d42c81b40270,,2025-05-14T16:12:01-07:00
380,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:01-07:00
381,Create new chemical,success,466b8133-21a5-46cf-892b-aae9beb5f0d7,,2025-05-14T16:12:01-07:00
382,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:01-07:00
383,Create new chemical,success,cc2efc63-09ff-4ce7-8f98-5d2c4e7e09c7,,2025-05-14T16:12:01-07:00
384,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:01-07:00
385,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:01-07:00
386,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:01-07:00
387,Create new chemical,success,f9559bfd-1b89-4b78-a9f0-09c6e3175505,,2025-05-14T16:12:01-07:00
388,Create new chemical,success,3a0fcd9c-9ef6-4235-9ca3-62834a9533fa,,2025-05-14T16:12:01-07:00
389,Check if chemical already exists,success,3a0fcd9c-9ef6-4235-9ca3-62834a9533fa,,2025-05-14T16:12:01-07:00
390,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:01-07:00
391,Create new chemical,success,b799e558-3782-4cd6-9e4b-9359e7c4eeda,,2025-05-14T16:12:01-07:00
392,Create new chemical,success,764d1ce6-c454-4254-b8a0-814847122284,,2025-05-14T16:12:02-07:00
393,Create new chemical,success,ebf6c025-342c-4351-99ee-06ae263276e2,,2025-05-14T16:12:02-07:00
394,Create new chemical,success,bd2cdea5-a3df-4e26-91b6-3e39c5c2bd74,,2025-05-14T16:12:02-07:00
395,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:02-07:00
396,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:02-07:00
397,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:02-07:00
398,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:02-07:00
399,Create new chemical,success,596bbbdc-4a86-4ac0-bcdb-8fd5c797c9a3,,2025-05-14T16:12:02-07:00
400,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:02-07:00
401,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:02-07:00
402,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:02-07:00
403,Create new chemical,success,32ec5485-0d14-412c-beb7-0faf97be9430,,2025-05-14T16:12:02-07:00
404,Create new chemical,success,2ef03c10-2472-4329-b2a1-8a310627c80a,,2025-05-14T16:12:02-07:00
405,Create new chemical,success,3c3bb50e-b0a7-4977-937b-496b3b6b1b94,,2025-05-14T16:12:02-07:00
406,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:02-07:00
407,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:02-07:00
408,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:02-07:00
409,Create new chemical,success,b0b46496-7eb0-472d-a5f3-c468c2f57f34,,2025-05-14T16:12:02-07:00
410,Create new chemical,success,fc4321e7-f3f6-456d-8281-a5fbac99f72f,,2025-05-14T16:12:03-07:00
411,Create new chemical,success,2e5e11b3-48b6-47eb-a0f9-964a654c685e,,2025-05-14T16:12:03-07:00
412,Create new chemical,success,b72073b7-3ed7-4ba2-9da2-d30b930dedbe,,2025-05-14T16:12:03-07:00
413,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name indium (III) acetylacetonate already exists
",2025-05-14T16:12:03-07:00
414,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:03-07:00
415,Create new chemical,success,cba91d4a-5453-4092-8d5f-75593c17185c,,2025-05-14T16:12:03-07:00
416,Create new chemical,success,6a55a401-1c76-4ddc-8a7f-bb456de51f94,,2025-05-14T16:12:03-07:00
417,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:03-07:00
418,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:03-07:00
419,Create new chemical,success,5b667845-4139-44b5-8994-73cf9d8dc8bc,,2025-05-14T16:12:03-07:00
420,Create new chemical,success,f5f15e44-baf8-4126-b0ed-ff82f0fee082,,2025-05-14T16:12:03-07:00
421,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:03-07:00
422,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:03-07:00
423,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:03-07:00
424,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:03-07:00
425,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:03-07:00
426,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:03-07:00
427,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:03-07:00
428,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:03-07:00
429,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:03-07:00
430,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:03-07:00
431,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:03-07:00
432,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:03-07:00
433,Create new chemical,success,e2613c4f-de50-4096-9a5a-dadd7bee0dd7,,2025-05-14T16:12:03-07:00
434,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name Koolance LIQ-702 coolant fluid already exists
",2025-05-14T16:12:03-07:00
435,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name Koolance LIQ-702 coolant fluid already exists
",2025-05-14T16:12:03-07:00
436,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name Koolance LIQ-702 coolant fluid already exists
",2025-05-14T16:12:04-07:00
437,Create new chemical,success,d5de4c1e-e9c7-409c-bef6-001ee6f0dd1a,,2025-05-14T16:12:04-07:00
438,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name PVB film already exists
",2025-05-14T16:12:04-07:00
439,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name PVB film already exists
",2025-05-14T16:12:04-07:00
440,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name PVB film already exists
",2025-05-14T16:12:04-07:00
441,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name PVB film already exists
",2025-05-14T16:12:04-07:00
442,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name PVB film already exists
",2025-05-14T16:12:04-07:00
443,Create new chemical,success,889b1af1-0af4-428a-b9a3-57f91ffd74ae,,2025-05-14T16:12:04-07:00
444,Create new chemical,success,1f1e962e-dde8-42fa-a902-32b7056dbcf4,,2025-05-14T16:12:04-07:00
445,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:04-07:00
446,Create new chemical,success,0e8a429c-a4b6-45f0-a488-1f61956d15c3,,2025-05-14T16:12:04-07:00
447,Create new chemical,success,9eeb569b-892e-48c3-96e1-d0bbf4b1730a,,2025-05-14T16:12:04-07:00
448,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:04-07:00
449,Create new chemical,success,b98fff7f-30bb-46f4-b780-cd61b5f07b9f,,2025-05-14T16:12:04-07:00
450,Create new chemical,success,8554a1b6-48cd-4e0e-9383-452ca96cb4b1,,2025-05-14T16:12:04-07:00
451,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name leaded solder paste already exists
",2025-05-14T16:12:04-07:00
452,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:04-07:00
453,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:04-07:00
454,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:04-07:00
455,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:04-07:00
456,Create new chemical,success,39abb5aa-2af9-43e0-b280-dd6c493b9a55,,2025-05-14T16:12:04-07:00
457,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:04-07:00
458,Create new chemical,success,566865c9-ce8a-417e-b7ff-c640ddb22d04,,2025-05-14T16:12:04-07:00
459,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(fluorosulfonyl)imide already exists
",2025-05-14T16:12:04-07:00
460,Create new chemical,success,13bdfa53-782a-4c4a-a4ea-82bb35a93031,,2025-05-14T16:12:05-07:00
461,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:05-07:00
462,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:05-07:00
463,Validate row,missing required fields,,missing recipe title,2025-05-14T16:12:05-07:00
464,Create new chemical,success,a8199e57-8633-477f-a164-c66146d5c3fb,,2025-05-14T16:12:05-07:00
465,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:05-07:00
466,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:05-07:00
467,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:05-07:00
468,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:05-07:00
469,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:05-07:00
470,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:05-07:00
471,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:05-07:00
472,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:05-07:00
473,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:05-07:00
474,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:05-07:00
475,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:06-07:00
476,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:06-07:00
477,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:06-07:00
478,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:06-07:00
479,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:06-07:00
480,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:06-07:00
481,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:06-07:00
482,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:06-07:00
483,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:06-07:00
484,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:06-07:00
485,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:06-07:00
486,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:07-07:00
487,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:07-07:00
488,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:07-07:00
489,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:07-07:00
490,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:07-07:00
491,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:07-07:00
492,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:07-07:00
493,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:07-07:00
494,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:07-07:00
495,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:07-07:00
496,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:07-07:00
497,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:07-07:00
498,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:07-07:00
499,Create new chemical,cannot create new chemical,,"failed to create new chemical, status code: 500, response: chemical with name lithium bis(trifluoromethaneslfonyl)imide already exists
",2025-05-14T16:12:08-07:00
